parameters,fit_value,mirror,function,dipole_force,Particles,iterations,Inertia,Cognitive,Social,Runtime
"[90.0, -60.544, 71.222, 296.901, -36.88, 44.993, 3.05, 5.0, 0.849, 0.151, 3.986, 0.0]",0.9892242257477151,-1,combine,True,50,50,0.4,1,2,47.39364709996153
"[85.701, 56.984, 161.297, 0.0, 12.562, 41.072, 3.05, 5.0, 0.598, 0.402, 5.0, 0.0]",0.9953355043018789,-1,combine,True,50,50,0.4,1,2,49.80809050000971
"[51.535, 85.994, 152.471, 328.147, -16.625, 34.988, 3.001, 5.0, 0.614, 0.386, 5.0, 0.0]",0.9910884832842901,-1,combine,True,50,50,0.4,1,2,48.46770340000512
"[81.444, -23.362, 50.018, 258.013, -10.913, 45.0, 3.032, 5.0, 0.877, 0.123, 3.13, 0.0]",0.938052520496232,-1,combine,True,50,50,0.4,1,2,45.93926869996358
"[85.33, 78.949, 161.07, 338.257, 45.0, 40.415, 3.048, 2.825, 0.137, 0.863, 5.0, 0.0]",0.8859352228431142,-1,combine,True,50,50,0.4,1,2,46.983721799973864
"[-90.0, -56.401, 117.788, 0.0, -45.0, -43.776, 3.05, 5.0, 0.852, 0.148, 4.173, 0.0]",0.9910209958178804,-1,combine,True,50,50,0.4,1,2,54.030121099960525
"[44.282, 87.433, 135.743, 152.319, 45.0, -32.672, 3.0, 5.0, 0.533, 0.467, 5.0, 0.0]",0.9378220877108969,-1,combine,True,50,50,0.4,1,2,52.2247685000184
"[-22.104, -90.0, 67.574, 326.533, 45.0, -17.194, 3.0, 5.0, 0.869, 0.131, 1.484, 0.0]",0.8080266617999151,-1,combine,True,50,50,0.4,1,2,46.27688630000921
"[-46.299, 80.127, 83.229, 140.762, -45.0, -34.811, 3.05, 4.139, 0.877, 0.123, 2.985, 0.0]",0.776291284550322,-1,combine,True,50,50,0.4,1,2,51.077793600037694
"[68.398, -90.0, 22.578, 0.0, -26.976, 45.0, 3.05, 5.0, 0.358, 0.642, 5.0, 0.0]",1.6698510993761229,-1,combine,True,50,50,0.4,1,2,47.3997287999955
"[90.0, 27.787, 75.943, 208.123, -32.365, 45.0, 3.001, 5.0, 1.0, 0.0, 1.114, 0.0]",1.0689432234044742,-1,combine,True,50,50,0.4,1,2,45.083142199961
"[-90.0, 15.249, 163.01, 251.133, -17.408, -43.137, 3.0, 5.0, 0.626, 0.374, 5.0, 0.0]",1.0347057365418828,-1,combine,True,50,50,0.4,1,2,49.25875650002854
"[-48.484, -90.0, 102.678, 326.978, 36.997, -39.472, 3.05, 5.0, 0.859, 0.141, 5.0, 0.0]",0.8172138428380235,-1,combine,True,50,50,0.4,1,2,48.02488939999603
"[36.674, 50.725, 73.682, 165.803, -45.0, 23.245, 3.05, 5.0, 0.876, 0.124, 1.579, 0.0]",0.7980354941914624,-1,combine,True,50,50,0.4,1,2,49.9245637000422
"[-57.14, 58.049, 29.516, 188.234, 15.995, -2.13, 3.05, 5.0, 0.62, 0.38, 5.0, 0.0]",0.9581959044821432,-1,combine,True,50,50,0.4,1,2,49.04680339997867
"[-90.0, -60.145, 166.424, 0.0, 26.852, -0.108, 3.0, 5.0, 0.75, 0.25, 5.0, 0.0]",1.7868026071055605,-1,combine,True,50,50,0.4,1,2,51.46029069996439
"[87.958, 57.08, 163.226, 0.0, 45.0, 39.165, 3.049, 3.824, 0.151, 0.849, 5.0, 0.0]",0.8885428975653298,-1,combine,True,50,50,0.4,1,2,48.253239599987864
"[90.0, 90.0, 41.18, 145.374, -20.304, 45.0, 3.05, 5.0, 0.848, 0.152, 4.167, 0.0]",0.96536919182364,-1,combine,True,50,50,0.4,1,2,48.54803009994794
"[-54.25, -89.976, 90.26, 326.87, 45.0, -36.021, 3.036, 4.169, 0.849, 0.151, 5.0, 0.0]",0.7999674729846243,-1,combine,True,50,50,0.4,1,2,48.08936740003992
"[46.58, -77.758, 80.872, 318.372, 40.577, 37.092, 3.004, 4.936, 0.875, 0.125, 2.402, 0.0]",0.7809069082694476,-1,combine,True,50,50,0.4,1,2,47.9011324000312
"[48.034, -90.0, 75.296, 326.776, 36.24, 39.739, 3.019, 5.0, 0.877, 0.123, 2.523, 0.0]",0.8057448416828555,-1,combine,True,50,50,0.4,1,2,50.88561490003485
"[-48.12, -90.0, 95.609, 327.668, 45.0, -34.98, 3.05, 4.012, 0.868, 0.132, 5.0, 0.0]",0.8049291391088892,-1,combine,True,50,50,0.4,1,2,51.81372549996013
"[90.0, 6.45, 71.356, 229.373, -36.39, 45.0, 3.048, 5.0, 1.0, 0.0, 1.0, 0.0]",1.0686897661318178,-1,combine,True,50,50,0.4,1,2,41.230934699997306
"[-90.0, -38.672, 29.385, 197.157, 45.0, -22.78, 3.002, 3.513, 0.126, 0.874, 5.0, 0.0]",0.8386077542607852,-1,combine,True,50,50,0.4,1,2,48.77800650004065
"[85.686, 56.729, 160.973, 0.0, 12.165, 40.873, 3.014, 5.0, 0.599, 0.401, 5.0, 0.0]",0.9962084094200528,-1,combine,True,50,50,0.4,1,2,50.560096699977294
"[-46.75, 79.853, 83.071, 140.444, -44.565, -35.111, 3.049, 4.214, 0.878, 0.122, 2.753, 0.0]",0.7764585043766327,-1,combine,True,50,50,0.4,1,2,50.48347149998881
"[-53.544, 77.972, 65.78, 136.857, -25.833, -45.0, 3.05, 5.0, 0.873, 0.127, 3.266, 0.0]",0.8051574513114687,-1,combine,True,50,50,0.4,1,2,49.785207899985835
"[52.648, -90.0, 167.275, 326.048, 43.043, 45.0, 3.05, 4.998, 0.663, 0.337, 1.168, 0.0]",1.372118293169588,-1,combine,True,50,50,0.4,1,2,47.23936290002894
"[83.79, -16.615, 109.809, 256.859, 39.205, 45.0, 3.0, 4.998, 0.848, 0.152, 4.302, 0.0]",0.9731676907548208,-1,combine,True,50,50,0.4,1,2,46.41399570001522
"[-11.374, -90.0, 120.103, 146.505, 14.731, -45.0, 3.0, 3.378, 0.128, 0.872, 5.0, 0.0]",0.8435138794378805,-1,combine,True,50,50,0.4,1,2,46.665660300001036
"[83.72, -90.0, 112.593, 326.169, 45.0, 45.0, 3.05, 5.0, 0.866, 0.134, 3.253, 0.0]",0.9888527012821894,-1,combine,True,50,50,0.4,1,2,52.01681180001469
"[-90.0, -57.833, 151.36, 0.0, -45.0, 45.0, 3.05, 5.0, 0.139, 0.861, 2.967, 0.0]",0.8886794568985577,-1,combine,True,50,50,0.4,1,2,48.5944703000132
"[-46.111, 79.481, 82.268, 140.007, -42.057, -36.409, 3.0, 4.948, 0.88, 0.12, 2.045, 0.0]",0.7797702141480554,-1,combine,True,50,50,0.4,1,2,47.75016289995983
"[90.0, -90.0, 23.214, 0.0, -12.101, 35.612, 3.0, 2.464, 0.86, 0.14, 5.0, 0.0]",1.6715475038894045,-1,combine,True,50,50,0.4,1,2,50.67038009996759
"[57.638, 62.86, 29.538, 257.36, -4.38, -25.442, 3.009, 5.0, 0.649, 0.351, 5.0, 0.0]",0.9710251090991809,-1,combine,True,50,50,0.4,1,2,49.975260100036394
"[-58.055, -62.505, 29.367, 77.764, 4.677, 25.448, 3.0, 5.0, 0.646, 0.354, 5.0, 0.0]",0.9709558123309201,-1,combine,True,50,50,0.4,1,2,50.7278194000246
"[60.454, 90.0, 40.808, 60.376, 4.422, -20.418, 3.0, 5.0, 0.709, 0.291, 5.0, 0.0]",1.6188313556428509,-1,combine,True,50,50,0.4,1,2,50.8030970999971
"[-33.505, 41.203, 78.375, 107.259, -21.65, -37.742, 3.0, 5.0, 0.877, 0.123, 2.669, 0.0]",0.853586169816751,-1,combine,True,50,50,0.4,1,2,51.721632300002966
"[39.628, 90.0, 49.505, 146.368, -45.0, 14.303, 3.001, 4.533, 1.0, 0.0, 2.467, 0.0]",1.0179993218773389,-1,combine,True,50,50,0.4,1,2,45.37632849998772
"[90.0, 90.0, 47.203, 145.919, -15.876, 45.0, 3.0, 5.0, 1.0, 0.0, 4.985, 0.0]",1.0572034468367086,-1,combine,True,50,50,0.4,1,2,48.87107870000182
"[54.443, 90.0, 113.801, 146.481, -26.16, 45.0, 3.0, 5.0, 0.874, 0.126, 3.156, 0.0]",0.8338892717702618,-1,combine,True,50,50,0.4,1,2,49.06133289996069
"[43.136, -78.807, 81.892, 320.029, 45.0, 34.142, 3.004, 4.831, 0.893, 0.107, 1.0, 0.0]",0.781340517051991,-1,combine,True,50,50,0.4,1,2,46.31515159999253
"[51.166, -90.0, 144.281, 326.508, 45.0, 10.996, 3.0, 5.0, 0.891, 0.109, 1.0, 0.0]",0.8843924429193829,-1,combine,True,50,50,0.4,1,2,47.56116350000957
"[83.421, -18.689, 41.015, 252.691, -18.609, 45.0, 3.008, 5.0, 0.836, 0.164, 4.5, 0.0]",0.9208907341374334,-1,combine,True,50,50,0.4,1,2,47.70758869999554
"[54.49, -66.472, 148.863, 217.854, 11.889, -30.825, 3.0, 5.0, 0.345, 0.655, 5.0, 0.0]",0.9838238099345779,-1,combine,True,50,50,0.4,1,2,49.78686260001268
"[-90.0, -2.025, 9.301, 229.176, 45.0, 45.0, 3.044, 5.0, 0.779, 0.221, 3.473, 0.0]",1.6240038402701265,-1,combine,True,50,50,0.4,1,2,43.860288099967875
"[90.0, 83.908, 42.382, 151.545, -19.141, 44.995, 3.0, 5.0, 0.847, 0.153, 4.232, 0.0]",0.9648260472321415,-1,combine,True,50,50,0.4,1,2,47.538596700003836
"[-75.279, 90.0, 26.993, 0.0, -5.115, -45.0, 3.05, 4.869, 0.689, 0.311, 4.747, 0.0]",1.6638359008871457,-1,combine,True,50,50,0.4,1,2,49.23944680002751
"[90.0, -90.0, 93.717, 327.122, 45.0, -39.618, 3.0, 5.0, 0.389, 0.611, 5.0, 0.0]",1.2483494107768147,-1,combine,True,50,50,0.4,1,2,48.47246819996508
"[86.795, -90.0, 27.613, 326.502, -45.0, -45.0, 3.001, 5.0, 0.146, 0.854, 3.125, 0.0]",0.8708852820170159,-1,combine,True,50,50,0.4,1,2,48.06962859997293
"[46.165, -80.144, 83.236, 320.752, 45.0, 34.78, 3.05, 4.159, 0.877, 0.123, 2.931, 0.0]",0.7762939304329132,-1,combine,True,50,50,0.4,1,2,50.20221269998001
"[-32.989, -90.0, 8.572, 125.358, -45.0, 45.0, 3.0, 1.005, 1.0, 0.0, 1.0, 0.0]",1.92655052772965,-1,combine,True,50,50,0.4,1,2,45.935523899970576
"[-90.0, -55.564, 135.017, 0.0, -15.756, -45.0, 3.05, 5.0, 0.911, 0.089, 1.0, 0.0]",0.9893816466074429,-1,combine,True,50,50,0.4,1,2,47.247300199989695
"[-19.153, -9.738, 56.743, 97.437, -45.0, -10.92, 3.0, 5.0, 0.774, 0.226, 2.345, 0.0]",1.309101921562797,-1,combine,True,50,50,0.4,1,2,51.51996700000018
"[90.0, -90.0, 62.508, 326.34, -45.0, 45.0, 3.05, 5.0, 0.852, 0.148, 4.123, 0.0]",0.9951783040493531,-1,combine,True,50,50,0.4,1,2,54.43918589997338
"[-81.019, -52.705, 35.111, 0.0, 29.91, -37.781, 3.023, 5.0, 0.83, 0.17, 4.4, 0.0]",0.9032762875057,-1,combine,True,50,50,0.4,1,2,51.55663499998627
"[-90.0, 41.751, 15.804, 277.95, 45.0, -37.806, 3.05, 4.265, 0.164, 0.836, 5.0, 0.0]",0.9191842138616239,-1,combine,True,50,50,0.4,1,2,50.40831840003375
"[-0.058, -39.262, 65.679, 24.52, -6.486, -45.0, 3.006, 3.413, 0.722, 0.278, 5.0, 0.0]",1.2986216241979018,-1,combine,True,50,50,0.4,1,2,50.30122720001964
"[90.0, -3.346, 42.376, 238.774, -19.141, 45.0, 3.0, 5.0, 0.846, 0.154, 4.217, 0.0]",0.9648388287182564,-1,combine,True,50,50,0.4,1,2,48.09993079997366
"[-46.353, 80.338, 83.396, 140.912, -45.0, -34.797, 3.05, 4.155, 0.876, 0.124, 2.984, 0.0]",0.7763067144299999,-1,combine,True,50,50,0.4,1,2,51.52514979999978
"[-64.951, 58.965, 153.255, 29.415, -5.969, 25.007, 3.0, 4.981, 0.611, 0.389, 5.0, 0.0]",1.0088981851015852,-1,combine,True,50,50,0.4,1,2,47.16629190003732
"[-10.972, 90.0, 60.095, 326.479, -14.874, -45.0, 3.0, 3.366, 0.128, 0.872, 5.0, 0.0]",0.8435226124429859,-1,combine,True,50,50,0.4,1,2,48.94371179997688
"[-38.734, 90.0, 170.379, 145.405, 0.954, -45.0, 3.0, 1.217, 0.0, 1.0, 5.0, 0.0]",1.4749295337882682,-1,combine,True,50,50,0.4,1,2,43.317392899945844
"[53.04, -90.0, 145.071, 326.709, 45.0, 10.678, 3.004, 5.0, 0.859, 0.141, 3.137, 0.0]",0.8685278038633892,-1,combine,True,50,50,0.4,1,2,49.29567429999588
"[-90.0, 90.0, 109.224, 146.434, -37.206, -45.0, 3.05, 5.0, 0.841, 0.159, 5.0, 0.0]",0.990580150255556,-1,combine,True,50,50,0.4,1,2,49.93251190002775
"[-64.588, -28.67, 166.921, 85.577, -26.068, 42.524, 3.0, 5.0, 0.526, 0.474, 5.0, 0.0]",1.0451390869369248,-1,combine,True,50,50,0.4,1,2,50.45557310001459
"[90.0, 46.547, 17.042, 360.0, 45.0, 42.077, 3.05, 5.0, 0.676, 0.324, 5.0, 0.0]",1.6830375361217795,-1,combine,True,50,50,0.4,1,2,45.70405609998852
"[19.369, 55.02, 75.832, 154.094, -45.0, 6.259, 3.05, 5.0, 0.881, 0.119, 1.38, 0.0]",0.7800644139282684,-1,combine,True,50,50,0.4,1,2,52.77796320000198
"[-90.0, -45.058, 176.227, 0.0, 39.797, 45.0, 3.0, 4.71, 0.451, 0.549, 1.0, 0.0]",1.5693107320852002,-1,combine,True,50,50,0.4,1,2,48.77667330001714
"[-33.042, -90.0, 42.22, 0.0, 45.0, 45.0, 3.05, 5.0, 0.369, 0.631, 5.0, 0.0]",1.6608249554200127,-1,combine,True,50,50,0.4,1,2,49.13594030000968
"[-90.0, 82.219, 26.893, 138.324, 29.145, -37.45, 3.0, 5.0, 0.82, 0.18, 4.672, 0.0]",0.9336072632645184,-1,combine,True,50,50,0.4,1,2,52.40847389999544
"[53.87, -66.381, 148.764, 218.139, 11.596, -30.528, 3.0, 5.0, 0.343, 0.657, 5.0, 0.0]",0.9831634793876841,-1,combine,True,50,50,0.4,1,2,50.010992700001225
"[51.994, -90.0, 85.715, 326.203, 45.0, 34.779, 3.05, 3.614, 1.0, 0.0, 2.285, 0.0]",1.0290950011455953,-1,pencil,True,100,100,0.4,1,2,121.28164360002847
"[-90.0, -55.901, 108.074, 0.0, -35.851, -45.0, 3.05, 5.0, 0.0, 1.0, 1.0, 0.0]",1.0686365497736192,-1,pencil,True,100,100,0.4,1,2,211.01839280000422
"[81.936, 35.525, 48.763, 198.746, -18.537, 44.881, 3.031, 5.0, 0.118, 0.882, 1.0, 0.0]",1.017899526799432,-1,pencil,True,100,100,0.4,1,2,194.51480439997977
"[-78.595, -53.372, 43.527, 360.0, 26.216, -41.08, 3.05, 5.0, 0.0, 1.0, 1.022, 0.0]",1.00967697588921,-1,pencil,True,100,100,0.4,1,2,216.42248310003197
"[90.0, -81.337, 75.839, 317.255, -32.422, 45.0, 3.0, 5.0, 0.016, 0.984, 1.067, 0.0]",1.0689431352053238,-1,pencil,True,100,100,0.4,1,2,209.33377899997868
"[-56.406, 77.051, 61.393, 135.014, -19.812, -45.0, 3.05, 5.0, 0.0, 1.0, 4.988, 0.0]",1.0220909722705878,-1,pencil,True,100,100,0.4,1,2,220.5643662000075
"[32.646, -80.821, 57.43, 319.851, 32.594, 40.149, 3.05, 5.0, 0.066, 0.934, 4.565, 0.0]",1.0107829284330032,-1,pencil,True,100,100,0.4,1,2,221.0835246000206
"[3.267, -82.993, 45.872, 322.684, 45.0, 34.686, 3.0, 5.0, 0.033, 0.967, 2.523, 0.0]",0.9952921123863759,-1,pencil,True,100,100,0.4,1,2,196.54484799999045
"[35.887, 80.017, 84.482, 155.737, -23.16, 45.0, 3.044, 3.878, 1.0, 0.0, 1.0, 0.0]",0.9920787997132706,-1,pencil,True,100,100,0.4,1,2,219.8751873000292
"[-90.0, -37.035, 108.074, 18.866, -35.851, -45.0, 3.05, 5.0, 1.0, 0.0, 3.064, 0.0]",1.0686365497736203,-1,pencil,True,100,100,0.4,1,2,231.35459619999165
"[35.563, 82.863, 51.868, 150.799, -45.0, 20.772, 3.035, 2.946, 0.997, 0.003, 1.493, 0.0]",0.9939698107369613,-1,pencil,True,50,50,0.4,2,2,23.522268200002145
"[11.366, -90.0, 77.388, 323.414, 31.415, 45.0, 3.05, 5.0, 1.0, 0.0, 5.0, 0.0]",1.0303689521586619,-1,pencil,True,50,50,0.4,2,2,45.81949040002655
"[40.202, 84.082, 48.893, 150.734, -45.0, 12.542, 3.006, 4.997, 1.0, 0.0, 1.0, 0.0]",0.9882761261180834,-1,pencil,True,50,50,0.4,2,2,55.76848599995719
"[-75.721, -56.073, 60.301, 0.03, 13.182, -44.282, 3.05, 4.641, 1.0, 0.0, 4.751, 0.0]",1.0243809653561202,-1,pencil,True,50,50,0.4,2,2,56.968177400005516
"[86.903, 90.0, 64.319, 145.623, -45.0, 45.0, 3.05, 5.0, 0.0, 1.0, 4.667, 0.0]",1.0723432836549172,-1,pencil,True,50,50,0.4,2,2,59.34244179999223
"[-90.0, -55.867, 133.396, 0.0, -16.674, -45.0, 3.05, 5.0, 0.0, 1.0, 1.849, 0.0]",1.0568663451355826,-1,pencil,True,50,50,0.4,2,2,53.73423209995963
"[90.0, 5.34, 106.905, 230.573, 34.857, 45.0, 3.005, 5.0, 0.0, 1.0, 2.77, 0.0]",1.0690715534678044,-1,pencil,True,50,50,0.4,2,2,54.99324509996222
"[-90.0, 90.0, 47.158, 145.917, 15.969, -45.0, 3.0, 5.0, 0.0, 1.0, 3.532, 0.0]",1.0572201058036785,-1,pencil,True,50,50,0.4,2,2,56.21601880004164
"[-15.632, -51.415, 64.119, 324.026, 42.803, 14.065, 3.0, 4.288, 0.185, 0.815, 1.844, 0.0]",0.9920085699397537,-1,pencil,True,50,50,0.4,2,2,52.661340399994515
"[-78.078, -54.365, 53.14, 360.0, 19.049, -45.0, 3.05, 4.916, 1.0, 0.0, 4.996, 0.0]",1.015832113656792,-1,pencil,True,50,50,0.4,2,2,55.52734859997872
"[-27.565, -90.0, 60.6, 325.642, 45.0, -25.391, 3.048, 2.483, 0.099, 0.901, 4.798, 0.0]",1.035074872656472,-1,pencil,True,50,50,0.4,2,2,52.20339000003878
"[-23.119, 90.0, 114.422, 146.209, -45.0, -45.0, 3.003, 1.201, 0.811, 0.189, 1.218, 0.0]",1.0943365024108078,-1,pencil,True,50,50,0.4,2,2,52.32305149995955
"[56.408, -90.0, 89.784, 326.379, 45.0, 35.377, 3.018, 3.703, 1.0, 0.0, 3.906, 0.0]",1.029968414584521,-1,pencil,True,50,50,0.4,2,2,57.85538490000181
"[76.699, -49.193, 82.789, 288.46, 21.605, 45.0, 3.039, 4.811, 0.0, 1.0, 1.663, 0.0]",1.0346943953211976,-1,pencil,True,50,50,0.4,2,2,54.988395099993795
"[-90.0, -55.971, 133.252, 0.0, -16.526, -45.0, 3.05, 5.0, 0.0, 1.0, 1.0, 0.0]",1.0568740029191346,-1,pencil,True,50,50,0.4,2,2,44.33145270001842
"[-77.901, -54.482, 47.614, 360.0, 23.732, -42.663, 3.048, 4.986, 0.0, 1.0, 5.0, 0.0]",1.0116482226398154,-1,pencil,True,50,50,0.4,2,2,24.389027400000487
"[18.991, 90.0, 121.179, 146.261, -45.0, 33.139, 3.026, 4.026, 1.0, 0.0, 5.0, 0.0]",1.033376654217141,-1,pencil,True,50,50,0.4,2,2,42.121682099998
"[-90.0, 48.19, 40.81, 104.017, 20.854, -43.837, 3.015, 4.991, 0.141, 0.859, 1.0, 0.0]",1.0605818320985687,-1,pencil,True,50,50,0.4,2,2,52.77133339998545
"[80.273, 45.976, 49.886, 188.149, -19.744, 45.0, 3.05, 5.0, 0.821, 0.179, 1.0, 0.0]",1.0166995035254973,-1,pencil,True,50,50,0.4,2,2,52.014427300018724
"[90.0, -40.899, 133.806, 276.765, 16.943, 45.0, 3.049, 5.0, 0.001, 0.999, 1.0, 0.0]",1.0568219037223108,-1,pencil,True,50,50,0.4,2,2,35.04351139999926
"[-77.866, -54.727, 54.181, 0.0, 18.456, -44.428, 3.0, 5.0, 0.649, 0.351, 4.995, 0.0]",1.0156721552096017,-1,pencil,True,50,50,0.4,2,2,28.258472900022753
"[-90.0, -53.355, 49.525, 0.0, -26.06, -45.0, 3.05, 1.0, 0.964, 0.036, 2.83, 0.0]",1.3698325556122646,-1,pencil,True,50,50,0.4,2,2,25.145845199993346
"[-20.226, 86.167, 0.0, 360.0, -36.616, -3.133, 3.046, 1.0, 0.0, 1.0, 3.373, 0.0]",2.183067979808401,-1,pencil,True,50,50,0.4,2,2,27.263797699997667
"[90.0, 90.0, 46.004, 145.925, -17.087, 45.0, 3.05, 5.0, 0.0, 1.0, 5.0, 0.0]",1.0568057053542792,-1,pencil,True,50,50,0.4,2,2,24.64314880000893
"[-78.074, -53.813, 46.592, 360.0, 24.096, -42.08, 3.048, 5.0, 0.036, 0.964, 5.0, 0.0]",1.0104839870111584,-1,pencil,True,50,50,0.4,2,2,24.279086599999573
"[-82.967, 26.053, 48.252, 81.302, 12.679, -45.0, 3.017, 5.0, 0.008, 0.992, 5.0, 0.0]",1.0292509197133335,-1,pencil,True,50,50,0.4,2,2,23.03693529998418
"[-81.11, -35.071, 50.002, 19.017, 18.188, -45.0, 3.05, 5.0, 0.0, 1.0, 5.0, 0.0]",1.0179426441720338,-1,pencil,True,50,50,0.4,2,2,23.504038600018248
"[-53.865, -36.227, 60.589, 0.0, 45.0, -27.816, 3.0, 5.0, 0.0, 1.0, 4.944, 0.0]",1.0453219848434667,-1,pencil,True,50,50,0.4,2,2,24.69349840003997
"[41.685, -90.0, 131.609, 328.137, 45.0, 13.512, 3.039, 5.0, 0.0, 1.0, 1.0, 0.0]",1.0244114609284962,-1,pencil,True,50,50,0.4,2,2,26.57686349999858
"[-11.078, 82.005, 51.935, 141.42, -44.263, -33.904, 3.029, 4.517, 0.0, 1.0, 1.038, 0.0]",1.0005005397488524,-1,pencil,True,50,50,0.4,2,2,52.71587289997842
"[49.463, 90.0, 95.903, 146.239, -45.0, 34.207, 3.0, 3.644, 0.021, 0.979, 1.864, 0.0]",1.0292705242846347,-1,pencil,True,50,50,0.4,2,2,52.034357099968474
"[78.062, 52.431, 54.018, 181.943, -18.379, 45.0, 3.05, 5.0, 1.0, 0.0, 1.0, 0.0]",1.0162912424352673,-1,pencil,True,50,50,0.4,2,2,45.296937500010245
"[38.204, 90.0, 83.233, 145.965, -22.92, 45.0, 3.0, 4.011, 1.0, 0.0, 4.997, 0.0]",1.0238951767366606,-1,pencil,True,50,50,0.4,2,2,46.05430449999403
"[-90.0, -56.164, 102.555, 359.831, -31.032, -45.0, 3.0, 5.0, 1.0, 0.0, 1.139, 0.0]",1.0690012071778943,-1,pencil,True,50,50,0.4,2,2,46.33911180001451
"[-90.0, -54.858, 134.264, 1.037, -17.282, -45.0, 3.048, 5.0, 1.0, 0.0, 1.896, 0.0]",1.0568273336032186,-1,pencil,True,50,50,0.4,2,2,46.75779070000863
"[23.326, 56.066, 63.541, 149.034, -45.0, -6.952, 3.027, 4.971, 0.732, 0.268, 1.039, 0.0]",0.9940841641150574,-1,pencil,True,50,50,0.4,2,2,44.690327399992384
"[52.422, -90.0, 129.484, 326.689, 38.541, 25.487, 3.0, 5.0, 0.0, 1.0, 1.068, 0.0]",1.0173074709281535,-1,pencil,True,50,50,0.4,2,2,47.90478769998299
"[-90.0, -55.851, 72.265, 0.0, 35.546, -45.0, 3.05, 5.0, 0.022, 0.978, 5.0, 0.0]",1.0686450643029488,-1,pencil,True,50,50,0.4,2,2,48.93687269999646
"[-83.462, -54.031, 43.547, 360.0, 22.262, -42.43, 3.046, 4.975, 1.0, 0.0, 5.0, 0.0]",1.0226596208651286,-1,pencil,True,50,50,0.4,2,2,48.17705370002659
"[-78.456, -54.576, 53.622, 360.0, 18.747, -45.0, 3.05, 5.0, 0.835, 0.165, 1.0, 0.0]",1.0161304319864282,-1,pencil,True,50,50,0.4,2,2,47.57094850001158
"[-78.004, -54.519, 54.168, 360.0, 18.206, -45.0, 3.0, 5.0, 0.005, 0.995, 1.638, 0.0]",1.0168481491993753,-1,pencil,True,50,50,0.4,2,2,47.593286699964665
"[90.0, 89.236, 88.374, 147.014, 18.561, 45.0, 3.0, 4.962, 0.166, 0.834, 3.089, 0.0]",1.0726957261794852,-1,pencil,True,50,50,0.4,2,2,43.962938599986956
"[-77.839, -54.519, 53.368, 0.0, 18.709, -45.0, 3.05, 4.875, 1.0, 0.0, 1.254, 0.0]",1.0158384904843636,-1,pencil,True,50,50,0.4,2,2,47.02200250001624
"[-62.031, 72.197, 67.376, 131.241, -19.886, -45.0, 3.048, 5.0, 0.361, 0.639, 3.619, 0.0]",1.0243765271892087,-1,pencil,True,50,50,0.4,2,2,46.61946379998699
"[-90.0, 90.0, 132.014, 145.829, -15.341, -44.982, 3.003, 5.0, 0.117, 0.883, 4.975, 0.0]",1.0573290614765611,-1,pencil,True,50,50,0.4,2,2,45.9054587999708
"[79.531, -11.343, 95.553, 252.157, 25.346, 44.094, 3.05, 5.0, 0.004, 0.996, 4.826, 0.0]",1.059864524531582,-1,pencil,True,50,50,0.4,2,2,46.31575010000961
"[-90.0, -55.865, 132.872, 0.0, -15.99, -45.0, 3.0, 5.0, 0.0, 1.0, 1.004, 0.0]",1.057223502801926,-1,pencil,True,50,50,0.4,2,2,45.09923729998991
"[90.0, 90.0, 134.107, 145.925, 17.167, 45.0, 3.05, 5.0, 0.246, 0.754, 1.001, 0.0]",1.0568064750434976,-1,pencil,True,50,50,0.4,2,2,47.88128939998569
"[-55.386, 90.0, 89.186, 146.597, -44.989, -35.77, 3.05, 3.775, 1.0, 0.0, 1.0, 0.0]",1.0301581758141702,-1,pencil,True,50,50,0.4,2,2,45.64695429999847
"[90.0, 90.0, 133.705, 145.933, 16.855, 45.0, 3.05, 5.0, 0.993, 0.007, 4.932, 0.0]",1.0568175099006998,-1,pencil,True,50,50,0.4,2,2,47.40584169997601
"[90.0, -90.0, 117.579, 326.017, 45.0, 45.0, 3.0, 5.0, 0.973, 0.027, 1.0, 0.0]",1.0795597923230686,-1,pencil,True,50,50,0.9,1,2,43.43788310000673
"[90.0, -90.0, 60.495, 324.83, -45.0, 45.0, 3.009, 5.0, 0.869, 0.131, 5.0, 0.0]",1.0870684130247654,-1,pencil,True,50,50,0.9,1,2,44.2279185000225
"[90.0, 90.0, 117.905, 145.014, 45.0, 45.0, 3.05, 5.0, 0.0, 1.0, 1.0, 0.0]",1.0756019552352778,-1,pencil,True,50,50,0.9,1,2,41.826475300011225
"[90.0, -90.0, 174.663, 313.088, 45.0, 45.0, 3.0, 3.673, 0.124, 0.876, 5.0, 0.0]",1.6784957582329934,-1,pencil,True,50,50,0.9,1,2,44.53120519994991
"[-90.0, -55.569, 69.27, 0.0, 37.971, -45.0, 3.0, 5.0, 1.0, 0.0, 3.904, 0.0]",1.0707786542241398,-1,pencil,True,50,50,0.9,1,2,43.38911400001962
"[-90.0, -55.552, 118.205, 0.0, -45.0, -45.0, 3.05, 5.0, 0.0, 1.0, 5.0, 0.0]",1.075437949075575,-1,pencil,True,50,50,0.9,1,2,43.00682710000547
"[-77.44, 90.0, 85.445, 145.035, -24.782, -45.0, 3.05, 5.0, 0.136, 0.864, 5.0, 0.0]",1.0544747360521765,-1,pencil,True,50,50,0.9,1,2,41.32667620002758
